15233 58891
305 306 0.038462
305 120 0.027027
305 120 0.027027
305 8394 0.250000
305 1261 0.333333
305 8394 0.250000
305 8394 0.250000
306 307 0.022727
306 303 0.076923
306 303 0.076923
306 4913 0.076923
306 5473 0.250000
306 8143 1.000000
306 5473 0.250000
306 4913 0.076923
306 1052 0.333333
307 2085 0.500000
307 2080 0.035714
307 3868 1.000000
308 309 1.000000
308 1379 0.032258
308 1379 0.032258
308 1379 0.032258
308 2922 0.250000
308 2922 0.250000
308 80 0.015385
308 2922 0.250000
308 2932 0.071429
308 3518 0.111111
308 80 0.015385
308 4 0.020408
308 4 0.020408
308 99 0.009174
308 6009 0.050000
308 1655 0.025000
308 1655 0.025000
308 3518 0.111111
308 6009 0.050000
308 1655 0.025000
308 1379 0.032258
308 1379 0.032258
308 275 0.052632
308 958 0.111111
308 10098 0.058824
308 958 0.111111
308 10098 0.058824
310 157 0.019608
310 465 0.076923
310 94 0.076923
310 157 0.019608
310 79 0.066667
310 612 0.014493
310 99 0.009174
310 157 0.019608
310 953 0.018519
310 612 0.014493
310 363 0.012821
310 953 0.018519
310 1060 0.010989
310 157 0.019608
310 612 0.014493
310 153 0.038462
310 122 0.015152
310 953 0.018519
310 1060 0.010989
310 612 0.014493
310 953 0.018519
310 1060 0.010989
310 157 0.019608
310 2106 0.142857
310 612 0.014493
310 612 0.014493
310 612 0.014493
310 205 0.050000
310 612 0.014493
310 953 0.018519
310 953 0.018519
310 2106 0.142857
310 612 0.014493
310 48 0.028571
310 48 0.028571
310 612 0.014493
310 153 0.038462
310 48 0.028571
310 612 0.014493
310 2106 0.142857
310 48 0.028571
310 8126 0.166667
310 48 0.028571
310 48 0.028571
310 88 0.013158
310 8126 0.166667
310 157 0.019608
310 48 0.028571
310 2106 0.142857
310 48 0.028571
310 48 0.028571
310 11028 0.090909
310 48 0.028571
310 612 0.014493
310 3738 0.111111
310 11028 0.090909
310 11028 0.090909
310 11028 0.090909
310 48 0.028571
310 48 0.028571
310 153 0.038462
310 2804 0.050000
310 4958 0.058824
310 48 0.028571
310 612 0.014493
310 612 0.014493
311 312 0.030303
311 312 0.030303
311 312 0.030303
311 1877 0.062500
311 2551 0.062500
311 3059 0.111111
311 6894 0.055556
311 3059 0.111111
311 1466 0.028571
312 431 0.125000
312 203 0.166667
312 431 0.125000
312 7769 0.142857
312 312 0.030303
312 10904 0.500000
312 4282 0.333333
312 10904 0.500000
312 4282 0.333333
312 8280 0.111111
312 8280 0.111111
312 12989 0.083333
313 314 0.200000
313 315 0.019608
313 314 0.200000
313 315 0.019608
313 603 0.100000
313 315 0.019608
313 2743 1.000000
313 315 0.019608
313 9353 0.500000
314 315 0.019608
314 315 0.019608
315 2097 0.166667
316 317 0.200000
316 111 0.016393
316 318 0.200000
316 111 0.016393
316 111 0.016393
316 111 0.016393
316 111 0.016393
316 3499 0.043478
316 3499 0.043478
316 111 0.016393
316 3499 0.043478
316 111 0.016393
316 3499 0.043478
316 111 0.016393
316 111 0.016393
316 3499 0.043478
316 111 0.016393
316 3760 0.035714
316 5925 0.033333
316 111 0.016393
316 3760 0.035714
316 111 0.016393
316 559 0.008197
316 7077 0.021739
316 3429 0.019608
316 3760 0.035714
316 111 0.016393
316 3158 0.052632
316 7077 0.021739
316 3760 0.035714
316 3283 0.035714
316 5925 0.033333
316 7077 0.021739
316 3429 0.019608
316 7355 0.023810
316 4975 0.058824
316 559 0.008197
316 7077 0.021739
316 5925 0.033333
316 7077 0.021739
316 5925 0.033333
316 7077 0.021739
316 5925 0.033333
316 7077 0.021739
316 5925 0.033333
316 6132 0.052632
316 7077 0.021739
316 6132 0.052632
316 7077 0.021739
316 556 0.018182
316 9480 0.066667
316 190 0.030303
317 111 0.016393
317 318 0.200000
317 111 0.016393
317 1274 1.000000
317 111 0.016393
317 111 0.016393
317 111 0.016393
318 1888 0.111111
319 320 0.041667
319 320 0.041667
319 320 0.041667
319 1842 0.142857
319 305 0.062500
321 322 0.200000
321 323 0.076923
321 324 0.052632
321 325 0.034483
321 322 0.200000
321 323 0.076923
321 324 0.052632
321 325 0.034483
321 322 0.200000
321 323 0.076923
321 324 0.052632
321 325 0.034483
321 322 0.200000
321 323 0.076923
321 2411 0.333333
321 324 0.052632
321 325 0.034483
321 323 0.076923
321 324 0.052632
321 325 0.034483
321 3508 1.000000
321 323 0.076923
321 324 0.052632
321 325 0.034483
322 323 0.076923
322 324 0.052632
322 325 0.034483
322 323 0.076923
322 324 0.052632
322 325 0.034483
322 323 0.076923
322 324 0.052632
322 325 0.034483
322 325 0.034483
322 323 0.076923
322 2411 0.333333
322 324 0.052632
322 325 0.034483
322 2293 0.090909
322 2294 0.045455
322 2295 0.037037
322 530 0.090909
322 2283 0.025000
322 530 0.090909
322 2283 0.025000
322 2281 0.500000
322 2282 0.166667
322 4292 0.250000
322 530 0.090909
322 2283 0.025000
322 2294 0.045455
323 324 0.052632
323 325 0.034483
323 324 0.052632
323 325 0.034483
323 324 0.052632
323 325 0.034483
323 2411 0.333333
323 324 0.052632
323 325 0.034483
323 324 0.052632
323 325 0.034483
323 324 0.052632
323 325 0.034483
324 325 0.034483
324 325 0.034483
324 325 0.034483
324 325 0.034483
324 325 0.034483
324 325 0.034483
324 325 0.034483
326 327 0.142857
326 328 0.019608
326 327 0.142857
326 628 0.076923
326 643 0.500000
326 327 0.142857
326 328 0.019608
326 327 0.142857
326 643 0.500000
326 327 0.142857
326 1080 0.142857
326 327 0.142857
326 1080 0.142857
326 99 0.009174
326 2441 0.058824
326 2441 0.058824
326 1080 0.142857
326 2441 0.058824
326 2441 0.058824
326 608 0.009091
326 1032 0.013514
326 2441 0.058824
326 2441 0.058824
326 2441 0.058824
326 2441 0.058824
326 2441 0.058824
326 2441 0.058824
326 99 0.009174
326 2441 0.058824
326 99 0.009174
326 2441 0.058824
326 2441 0.058824
326 2441 0.058824
326 1080 0.142857
326 2441 0.058824
326 99 0.009174
326 709 0.029412
326 2441 0.058824
326 5060 0.111111
326 2830 0.035714
326 2830 0.035714
326 2830 0.035714
326 709 0.029412
326 7953 0.250000
326 7954 0.142857
326 628 0.076923
326 2830 0.035714
326 1032 0.013514
326 2830 0.035714
326 7953 0.250000
326 7954 0.142857
326 628 0.076923
326 2830 0.035714
326 99 0.009174
326 200 0.009434
326 131 0.004115
326 1032 0.013514
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 6891 0.020833
326 200 0.009434
326 131 0.004115
326 6891 0.020833
326 2273 0.071429
326 7954 0.142857
326 628 0.076923
326 9716 0.033333
326 2273 0.071429
326 261 0.125000
326 9744 0.500000
326 661 0.027778
326 200 0.009434
326 263 0.050000
326 9745 0.142857
326 131 0.004115
326 9746 0.052632
326 6891 0.020833
326 4039 0.040000
326 9857 0.076923
326 661 0.027778
326 200 0.009434
326 131 0.004115
326 4039 0.040000
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 134 0.012500
326 2273 0.071429
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 10634 0.200000
326 9716 0.033333
326 9716 0.033333
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 9981 0.076923
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 9857 0.076923
326 200 0.009434
326 131 0.004115
326 9981 0.076923
326 6891 0.020833
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 9981 0.076923
326 6891 0.020833
326 200 0.009434
326 131 0.004115
326 9857 0.076923
326 628 0.076923
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 3677 0.019231
326 9716 0.033333
326 200 0.009434
326 131 0.004115
326 261 0.125000
326 661 0.027778
326 200 0.009434
326 131 0.004115
326 134 0.012500
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 661 0.027778
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 6113 0.029412
326 3677 0.019231
326 6113 0.029412
326 3677 0.019231
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 6113 0.029412
326 3677 0.019231
326 744 0.038462
326 639 0.004425
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 14164 0.200000
326 4920 0.066667
326 628 0.076923
326 6113 0.029412
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 474 0.022727
326 200 0.009434
326 131 0.004115
326 8147 0.041667
326 200 0.009434
326 131 0.004115
326 134 0.012500
326 15127 1.000000
326 6113 0.029412
327 328 0.019608
327 328 0.019608
327 1080 0.142857
327 1080 0.142857
328 440 0.018868
328 6095 0.045455
328 6096 0.066667
328 3164 0.019231
328 3164 0.019231
328 634 0.011905
328 3164 0.019231
328 3164 0.019231
328 3651 0.023810
328 1162 0.021277
328 2067 0.030303
328 3164 0.019231
328 2067 0.030303
328 3164 0.019231
328 2067 0.030303
328 2067 0.030303
328 143 0.015625
328 634 0.011905
328 12958 0.166667
328 12959 0.100000
329 330 0.038462
329 129 0.043478
329 330 0.038462
329 330 0.038462
329 1652 0.250000
329 1027 0.090909
329 209 0.047619
329 330 0.038462
329 2064 0.083333
329 457 0.015385
329 2094 0.052632
329 1653 0.166667
329 330 0.038462
329 2064 0.083333
329 1354 0.142857
329 2094 0.052632
329 1354 0.142857
329 330 0.038462
329 1652 0.250000
329 1027 0.090909
329 1653 0.166667
329 503 0.083333
329 330 0.038462
329 2094 0.052632
329 566 0.050000
329 19 0.035714
329 1954 0.055556
329 104 0.062500
329 2094 0.052632
329 566 0.050000
329 1525 0.040000
329 1354 0.142857
329 7015 0.050000
329 56 0.018182
329 5455 0.125000
329 75 0.111111
329 1551 0.090909
329 77 0.011628
329 8413 0.125000
329 566 0.050000
329 1525 0.040000
329 634 0.011905
329 1525 0.040000
329 75 0.111111
329 1551 0.090909
329 77 0.011628
329 8413 0.125000
329 1525 0.040000
329 5455 0.125000
329 56 0.018182
329 330 0.038462
329 56 0.018182
329 330 0.038462
329 56 0.018182
329 330 0.038462
329 56 0.018182
329 330 0.038462
329 56 0.018182
329 330 0.038462
329 56 0.018182
329 330 0.038462
329 56 0.018182
329 1290 0.200000
330 2064 0.083333
330 457 0.015385
330 2064 0.083333
330 2860 0.034483
330 56 0.018182
330 56 0.018182
330 56 0.018182
330 56 0.018182
330 56 0.018182
330 56 0.018182
331 73 0.500000
331 74 0.041667
331 74 0.041667
331 73 0.500000
331 645 0.090909
331 74 0.041667
331 645 0.090909
331 361 0.047619
331 361 0.047619
331 3753 0.062500
331 361 0.047619
331 799 0.027778
331 74 0.041667
331 645 0.090909
331 269 0.083333
331 1523 0.166667
331 273 0.062500
331 8280 0.111111
331 12989 0.083333
331 799 0.027778
331 8280 0.111111
331 12989 0.083333
332 27 0.009524
332 1263 0.047619
332 2634 0.029412
332 382 0.014085
332 382 0.014085
333 261 0.125000
333 133 0.013889
333 261 0.125000
333 261 0.125000
333 887 0.030303
333 1645 0.029412
333 1645 0.029412
333 2071 0.025641
334 134 0.012500
334 498 0.014286
334 417 0.050000
334 498 0.014286
334 601 0.125000
334 535 0.022727
334 601 0.125000
334 498 0.014286
334 498 0.014286
334 498 0.014286
335 99 0.009174
335 382 0.014085
335 383 0.030303
335 382 0.014085
335 383 0.030303
335 382 0.014085
335 383 0.030303
335 382 0.014085
335 99 0.009174
335 99 0.009174
335 99 0.009174
335 99 0.009174
335 99 0.009174
335 99 0.009174
335 99 0.009174
335 5661 0.038462
335 174 0.023256
335 174 0.023256
335 5661 0.038462
335 99 0.009174
335 6675 0.021739
335 6675 0.021739
335 99 0.009174
335 99 0.009174
335 99 0.009174
335 99 0.009174
335 99 0.009174
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 376 0.071429
336 377 0.033333
336 378 0.200000
336 802 0.142857
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 151 0.041667
336 152 0.031250
336 1490 0.333333
336 154 0.010526
336 802 0.142857
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 376 0.071429
336 377 0.033333
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 151 0.041667
336 154 0.010526
336 376 0.071429
336 377 0.033333
336 376 0.071429
336 377 0.033333
336 154 0.010526
336 376 0.071429
336 377 0.033333
336 154 0.010526
336 152 0.031250
336 154 0.010526
336 376 0.071429
336 377 0.033333
336 151 0.041667
336 152 0.031250
336 154 0.010526
336 376 0.071429
336 377 0.033333
336 376 0.071429
336 377 0.033333
336 4576 0.071429
336 236 0.023256
336 4576 0.071429
336 151 0.041667
336 154 0.010526
336 151 0.041667
336 154 0.010526
336 2124 0.333333
336 152 0.031250
336 154 0.010526
336 2124 0.333333
337 338 0.250000
337 339 0.142857
337 338 0.250000
337 339 0.142857
337 983 0.333333
337 338 0.250000
337 339 0.142857
337 10760 0.500000
337 10760 0.500000
338 339 0.142857
338 339 0.142857
338 360 0.500000
338 337 0.250000
338 983 0.333333
338 339 0.142857
340 189 0.142857
340 341 0.033333
340 189 0.142857
340 341 0.033333
340 341 0.033333
340 341 0.033333
340 341 0.033333
340 341 0.033333
340 5085 0.071429
340 214 0.014286
340 6330 0.071429
340 5085 0.071429
340 214 0.014286
340 6330 0.071429
340 5085 0.071429
340 214 0.014286
340 6330 0.071429
340 5085 0.071429
340 214 0.014286
340 3283 0.035714
340 1596 0.066667
340 3283 0.035714
340 1596 0.066667
340 3283 0.035714
341 4163 0.047619
341 800 0.025000
341 4163 0.047619
341 4163 0.047619
341 4163 0.047619
341 4163 0.047619
341 4163 0.047619
341 4163 0.047619
341 4163 0.047619
341 4152 0.047619
341 705 0.007812
341 4163 0.047619
342 343 0.166667
342 1681 0.500000
342 1681 0.500000
342 120 0.027027
342 3920 1.000000
342 120 0.027027
342 305 0.062500
342 120 0.027027
342 305 0.062500
342 120 0.027027
342 120 0.027027
342 305 0.062500
343 100 0.006623
343 247 0.008333
344 154 0.010526
345 346 0.041667
345 346 0.041667
345 346 0.041667
345 653 0.031250
345 346 0.041667
345 653 0.031250
345 2161 0.028571
345 9368 1.000000
345 12552 1.000000
345 227 0.019231
346 562 0.011364
346 562 0.011364
346 562 0.011364
346 2161 0.028571
346 653 0.031250
346 5485 1.000000
346 2161 0.028571
346 6987 0.125000
346 6808 0.058824
346 2161 0.028571
346 562 0.011364
346 562 0.011364
346 1492 0.013889
346 2704 0.026316
346 1492 0.013889
346 2704 0.026316
346 1492 0.013889
346 2704 0.026316
346 1492 0.013889
346 5239 0.058824
346 562 0.011364
346 1492 0.013889
347 302 0.076923
348 9 0.010000
349 305 0.062500
349 306 0.038462
349 312 0.030303
349 431 0.125000
349 203 0.166667
349 1195 0.076923
349 488 0.050000
349 305 0.062500
349 306 0.038462
349 306 0.038462
349 312 0.030303
349 431 0.125000
349 2086 0.037037
349 6104 0.250000
349 2086 0.037037
349 2086 0.037037
349 6567 0.250000
349 2086 0.037037
349 3268 0.100000
349 3268 0.100000
349 6563 0.050000
349 3268 0.100000
349 3268 0.100000
349 6563 0.050000
349 3268 0.100000
349 3914 0.058824
349 3268 0.100000
349 4783 0.083333
350 351 0.111111
350 352 0.142857
350 352 0.142857
350 351 0.111111
350 352 0.142857
350 351 0.111111
350 351 0.111111
350 352 0.142857
350 10642 1.000000
350 351 0.111111
350 351 0.111111
350 63 0.071429
350 351 0.111111
350 351 0.111111
351 352 0.142857
351 352 0.142857
351 352 0.142857
351 63 0.071429
353 354 0.012987
353 7941 0.100000
353 7941 0.100000
353 7941 0.100000
353 7941 0.100000
353 12670 0.200000
353 12670 0.200000
355 111 0.016393
355 111 0.016393
355 316 0.034483
355 111 0.016393
355 801 1.000000
355 316 0.034483
355 111 0.016393
356 357 0.037037
356 357 0.037037
356 357 0.037037
356 357 0.037037
356 357 0.037037
356 357 0.037037
356 6796 0.142857
356 7223 0.500000
356 6796 0.142857
356 12113 0.333333
356 12113 0.333333
359 180 0.111111
359 3015 0.015873
359 3015 0.015873
359 3015 0.015873
359 3015 0.015873
359 328 0.019608
359 3015 0.015873
359 328 0.019608
359 3015 0.015873
359 3015 0.015873
359 3015 0.015873
359 1032 0.013514
359 269 0.083333
359 3015 0.015873
359 1032 0.013514
359 3482 0.041667
359 3015 0.015873
359 1032 0.013514
359 6808 0.058824
359 3482 0.041667
359 9241 0.090909
359 9241 0.090909
359 9241 0.090909
359 613 0.021739
359 9241 0.090909
359 608 0.009091
359 608 0.009091
359 608 0.009091
359 9241 0.090909
359 13099 0.083333
359 13099 0.083333
359 13099 0.083333
359 269 0.083333
359 14986 0.250000
359 3482 0.041667
360 337 0.250000
360 338 0.250000
360 339 0.142857
360 337 0.250000
360 983 0.333333
360 1953 0.071429
360 1953 0.071429
360 2211 1.000000
360 822 0.250000
360 1953 0.071429
360 6001 0.250000
360 1953 0.071429
360 10420 0.500000
361 362 1.000000
361 773 0.052632
361 122 0.015152
361 2648 0.166667
361 3753 0.062500
361 3753 0.062500
361 799 0.027778
361 122 0.015152
361 3753 0.062500
361 760 0.062500
361 799 0.027778
361 3753 0.062500
361 760 0.062500
361 131 0.004115
361 800 0.025000
361 9337 0.500000
361 11359 0.500000
361 7589 0.066667
361 7589 0.066667
361 7589 0.066667
361 7589 0.066667
361 7589 0.066667
361 7589 0.066667
363 354 0.012987
363 2117 0.031250
364 231 0.032258
364 231 0.032258
365 278 0.062500
365 290 0.045455
365 1376 0.500000
365 1724 0.250000
365 2527 0.142857
365 1740 0.142857
365 2528 0.200000
365 1741 0.125000
365 1698 0.058824
366 367 0.047619
367 1313 0.028571
367 1460 0.076923
367 2179 0.250000
367 1313 0.028571
367 1644 0.142857
367 2179 0.250000
367 6230 0.250000
367 4576 0.071429
367 1313 0.028571
368 14 0.055556
368 369 0.333333
370 371 0.125000
370 195 0.023810
370 371 0.125000
370 195 0.023810
370 6086 0.015625
370 9877 0.058824
371 195 0.023810
371 195 0.023810
371 195 0.023810
372 277 0.071429
372 277 0.071429
373 41 0.014925
373 42 0.033333
373 41 0.014925
373 42 0.033333
373 41 0.014925
373 42 0.033333
373 314 0.200000
373 41 0.014925
373 1628 0.500000
373 41 0.014925
373 4471 0.050000
374 375 0.033333
374 375 0.033333
374 375 0.033333
374 375 0.033333
374 375 0.033333
375 374 0.142857
375 8378 0.250000
376 377 0.033333
376 378 0.200000
376 377 0.033333
376 377 0.033333
376 378 0.200000
376 377 0.033333
376 377 0.033333
376 377 0.033333
376 377 0.033333
376 154 0.010526
376 377 0.033333
376 154 0.010526
376 377 0.033333
376 377 0.033333
376 377 0.033333
376 377 0.033333
376 377 0.033333
376 377 0.033333
376 377 0.033333
376 377 0.033333
377 378 0.200000
377 378 0.200000
377 154 0.010526
377 154 0.010526
379 380 0.500000
379 381 0.083333
379 6675 0.021739
380 381 0.083333
380 215 0.166667
380 1585 0.200000
381 812 0.100000
381 315 0.019608
381 603 0.100000
381 315 0.019608
381 898 0.200000
381 648 0.062500
381 112 0.035714
381 648 0.062500
381 97 0.111111
381 97 0.111111
381 898 0.200000
381 315 0.019608
381 2519 0.200000
381 2519 0.200000
381 2519 0.200000
381 2519 0.200000
382 383 0.030303
382 383 0.030303
382 383 0.030303
382 383 0.030303
382 383 0.030303
382 383 0.030303
382 383 0.030303
382 1865 0.090909
382 383 0.030303
382 1865 0.090909
382 1865 0.090909
382 1865 0.090909
382 383 0.030303
382 1865 0.090909
382 1865 0.090909
382 363 0.012821
382 7769 0.142857
382 9752 0.055556
382 9752 0.055556
382 9752 0.055556
382 9752 0.055556
382 9752 0.055556
382 9752 0.055556
382 9752 0.055556
382 9752 0.055556
382 9752 0.055556
383 1865 0.090909
383 1865 0.090909
384 385 0.333333
385 1576 0.083333
385 41 0.014925
385 1576 0.083333
385 1966 0.038462
385 41 0.014925
385 1576 0.083333
385 1966 0.038462
